"","Year","Age","AgeGroup","Gender","education_level","Income","Income_categories","Urbanicity","HouseholdSize","ChildrenInHousehold","climate_threat","Q3"
"1558","2019",61,"50_64","Male","Medium",2,"Second 20%","Rural","1_2","No",0,3
"1559","2019",73,"65_94","Male","Medium",3,"Third 20%","Urban","1_2","No",1,1
"1560","2019",29,"15_29","Male","High",1,"Poorest 20%","Urban","3_4","No",1,1
"1561","2019",44,"30_49","Female","High",4,"Fourth 20%","Urban","3_4","Yes",1,1
"1562","2019",67,"65_94","Male","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1563","2019",33,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1564","2019",22,"15_29","Male","Medium",5,"Richest 20%","Rural","1_2","No",0,3
"1565","2019",32,"30_49","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1566","2019",53,"50_64","Female","High",2,"Second 20%","Urban","3_4","No",1,1
"1567","2019",54,"50_64","Male","Medium",3,"Third 20%","Rural","1_2","No",1,2
"1568","2019",68,"65_94","Female","Medium",3,"Third 20%","Rural","1_2","No",0,3
"1569","2019",29,"15_29","Male","Medium",5,"Richest 20%","Rural","1_2","No",0,3
"1570","2019",49,"30_49","Male","Medium",3,"Third 20%","Urban","3_4","No",1,2
"1571","2019",54,"50_64","Female","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1572","2019",26,"15_29","Male","Medium",3,"Third 20%","Urban","3_4","No",1,1
"1573","2019",44,"30_49","Male","High",4,"Fourth 20%","Urban","1_2","No",0,3
"1574","2019",50,"50_64","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,2
"1575","2019",42,"30_49","Male","High",2,"Second 20%","Rural","3_4","No",1,1
"1576","2019",27,"15_29","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,2
"1577","2019",46,"30_49","Male","High",2,"Second 20%","Urban","3_4","Yes",1,1
"1578","2019",46,"30_49","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1579","2019",30,"30_49","Male","Medium",4,"Fourth 20%","Urban","3_4","No",1,1
"1580","2019",75,"65_94","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1581","2019",52,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1582","2019",59,"50_64","Male","Medium",4,"Fourth 20%","Rural","1_2","No",0,98
"1583","2019",78,"65_94","Male","Medium",4,"Fourth 20%","Rural","1_2","No",0,3
"1584","2019",24,"15_29","Male","Medium",2,"Second 20%","Rural","3_4","No",1,1
"1585","2019",69,"65_94","Female","Low",3,"Third 20%","Rural","1_2","No",1,1
"1586","2019",55,"50_64","Female","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1587","2019",17,"15_29","Male","Medium",1,"Poorest 20%","Urban","3_4","No",1,1
"1588","2019",68,"65_94","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1589","2019",34,"30_49","Male","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1590","2019",22,"15_29","Male","Medium",1,"Poorest 20%","Rural","5+","Yes",1,2
"1591","2019",53,"50_64","Male","High",1,"Poorest 20%","Rural","3_4","No",1,1
"1592","2019",30,"30_49","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1593","2019",28,"15_29","Male","High",2,"Second 20%","Urban","3_4","No",1,1
"1594","2019",78,"65_94","Female","High",4,"Fourth 20%","Rural","1_2","No",0,98
"1595","2019",56,"50_64","Female","High",5,"Richest 20%","Rural","3_4","Yes",1,1
"1596","2019",60,"50_64","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1597","2019",43,"30_49","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,2
"1598","2019",37,"30_49","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1599","2019",54,"50_64","Female","High",3,"Third 20%","Rural","3_4","No",1,1
"1600","2019",41,"30_49","Female","Medium",1,"Poorest 20%","Rural","3_4","Yes",1,1
"1601","2019",34,"30_49","Female","Medium",1,"Poorest 20%","Urban","1_2","No",1,2
"1602","2019",69,"65_94","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1603","2019",30,"30_49","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1604","2019",24,"15_29","Male","Medium",4,"Fourth 20%","Urban","3_4","No",1,1
"1605","2019",57,"50_64","Male","High",5,"Richest 20%","Rural","3_4","No",1,2
"1606","2019",18,"15_29","Female","Medium",3,"Third 20%","Rural","3_4","No",1,2
"1607","2019",47,"30_49","Female","High",2,"Second 20%","Rural","3_4","Yes",1,1
"1608","2019",61,"50_64","Male","High",4,"Fourth 20%","Urban","1_2","No",1,1
"1609","2019",49,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,2
"1610","2019",65,"65_94","Male","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1611","2019",47,"30_49","Male","High",5,"Richest 20%","Rural","3_4","No",1,2
"1612","2019",28,"15_29","Male","Medium",1,"Poorest 20%","Urban","3_4","No",1,1
"1613","2019",53,"50_64","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,2
"1614","2019",44,"30_49","Male","High",1,"Poorest 20%","Rural","3_4","No",0,98
"1615","2019",74,"65_94","Male",NA,5,"Richest 20%","Urban","1_2","No",1,1
"1616","2019",27,"15_29","Male","High",3,"Third 20%","Urban","3_4","No",1,1
"1617","2019",32,"30_49","Male","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1618","2019",46,"30_49","Male","Medium",3,"Third 20%","Rural","3_4","Yes",1,1
"1619","2019",47,"30_49","Female","High",4,"Fourth 20%","Urban","1_2","Yes",1,1
"1620","2019",61,"50_64","Female","Medium",3,"Third 20%","Rural","3_4","No",1,1
"1621","2019",100,NA,"Female","Low",2,"Second 20%","Rural","1_2","No",1,1
"1622","2019",48,"30_49","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1623","2019",59,"50_64","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1624","2019",76,"65_94","Male","High",3,"Third 20%","Rural","1_2","No",0,3
"1625","2019",65,"65_94","Male","High",3,"Third 20%","Rural","3_4","No",1,2
"1626","2019",47,"30_49","Male","Medium",4,"Fourth 20%","Rural","3_4","No",1,1
"1627","2019",72,"65_94","Female","Low",2,"Second 20%","Rural","1_2","No",1,1
"1628","2019",72,"65_94","Female","High",1,"Poorest 20%","Urban","1_2","No",1,2
"1629","2019",52,"50_64","Female","High",3,"Third 20%","Rural","3_4","No",1,1
"1630","2019",40,"30_49","Male","High",2,"Second 20%","Rural","1_2","No",1,1
"1631","2019",40,"30_49","Female","High",3,"Third 20%","Rural","3_4","Yes",1,2
"1632","2019",86,"65_94","Male",NA,1,"Poorest 20%","Rural","1_2","No",1,1
"1633","2019",59,"50_64","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1634","2019",74,"65_94","Female","Low",1,"Poorest 20%","Rural","1_2","No",0,3
"1635","2019",59,"50_64","Male","High",4,"Fourth 20%","Urban","3_4","No",1,1
"1636","2019",76,"65_94","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1637","2019",74,"65_94","Female","Low",3,"Third 20%","Rural","1_2","No",1,2
"1638","2019",71,"65_94","Female","Medium",3,"Third 20%","Urban","1_2","No",1,1
"1639","2019",27,"15_29","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1640","2019",48,"30_49","Male","Medium",2,"Second 20%","Rural","3_4","Yes",1,1
"1641","2019",65,"65_94","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1642","2019",27,"15_29","Female","High",1,"Poorest 20%","Urban","3_4","Yes",0,98
"1643","2019",72,"65_94","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1644","2019",55,"50_64","Male","Medium",5,"Richest 20%","Urban","1_2","No",1,2
"1645","2019",44,"30_49","Male","High",3,"Third 20%","Rural","3_4","Yes",1,1
"1646","2019",57,"50_64","Female","Medium",4,"Fourth 20%","Rural","3_4","No",1,1
"1647","2019",20,"15_29","Female","Medium",3,"Third 20%","Urban","3_4","No",1,1
"1648","2019",67,"65_94","Female","High",1,"Poorest 20%","Urban","1_2","No",1,2
"1649","2019",34,"30_49","Male","Medium",4,"Fourth 20%","Urban","3_4","No",1,1
"1650","2019",40,"30_49","Female","Medium",1,"Poorest 20%","Urban","3_4","Yes",1,1
"1651","2019",70,"65_94","Male",NA,3,"Third 20%","Rural","1_2","No",1,2
"1652","2019",65,"65_94","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1653","2019",20,"15_29","Male","Low",3,"Third 20%","Urban","3_4","Yes",1,1
"1654","2019",32,"30_49","Male","High",2,"Second 20%","Rural","3_4","Yes",1,1
"1655","2019",60,"50_64","Female","Medium",2,"Second 20%","Urban","1_2","No",1,2
"1656","2019",41,"30_49","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1657","2019",66,"65_94","Female","Medium",3,"Third 20%","Urban","1_2","No",1,2
"1658","2019",33,"30_49","Female","High",3,"Third 20%","Urban","3_4","Yes",1,2
"1659","2019",45,"30_49","Male","High",4,"Fourth 20%","Rural","5+","Yes",1,1
"1660","2019",41,"30_49","Female","Medium",2,"Second 20%","Urban","3_4","Yes",1,1
"1661","2019",70,"65_94","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1662","2019",69,"65_94","Female","High",3,"Third 20%","Rural","1_2","No",0,98
"1663","2019",58,"50_64","Female","High",5,"Richest 20%","Rural","1_2","No",1,2
"1664","2019",30,"30_49","Female","High",4,"Fourth 20%","Urban","3_4","Yes",1,2
"1665","2019",30,"30_49","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1666","2019",66,"65_94","Female","Medium",2,"Second 20%","Urban","1_2","No",1,1
"1667","2019",58,"50_64","Female","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1668","2019",64,"50_64","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1669","2019",68,"65_94","Female","Low",4,"Fourth 20%","Rural","1_2","No",1,1
"1670","2019",52,"50_64","Female","Low",1,"Poorest 20%","Urban","3_4","No",0,98
"1671","2019",52,"50_64","Female","High",2,"Second 20%","Rural","3_4","Yes",1,1
"1672","2019",60,"50_64","Female","Medium",1,"Poorest 20%","Urban","3_4","Yes",1,1
"1673","2019",28,"15_29","Female","High",3,"Third 20%","Rural","1_2","No",1,2
"1674","2019",77,"65_94","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1675","2019",22,"15_29","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1676","2019",21,"15_29","Male","High",1,"Poorest 20%","Urban","1_2","No",1,1
"1677","2019",28,"15_29","Female","High",5,"Richest 20%","Urban","1_2","No",1,2
"1678","2019",78,"65_94","Male","Medium",2,"Second 20%","Rural","1_2","No",0,3
"1679","2019",74,"65_94","Male","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1680","2019",50,"50_64","Female","High",3,"Third 20%","Urban","3_4","Yes",1,1
"1681","2019",38,"30_49","Male","Medium",3,"Third 20%","Rural","1_2","No",0,3
"1682","2019",73,"65_94","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1683","2019",40,"30_49","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1684","2019",53,"50_64","Female",NA,2,"Second 20%","Rural","3_4","No",1,1
"1685","2019",60,"50_64","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1686","2019",22,"15_29","Male","Medium",3,"Third 20%","Urban","3_4","No",1,1
"1687","2019",50,"50_64","Male","Low",3,"Third 20%","Rural","3_4","Yes",1,1
"1688","2019",78,"65_94","Female","Low",4,"Fourth 20%","Urban","1_2","No",0,98
"1689","2019",30,"30_49","Female","High",3,"Third 20%","Urban","1_2","No",1,1
"1690","2019",62,"50_64","Male","Medium",5,"Richest 20%","Rural","1_2","No",1,2
"1691","2019",50,"50_64","Male","High",1,"Poorest 20%","Rural","1_2","Yes",1,1
"1692","2019",60,"50_64","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1693","2019",29,"15_29","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,2
"1694","2019",72,"65_94","Female","Medium",4,"Fourth 20%","Urban","1_2","No",1,2
"1695","2019",56,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1696","2019",30,"30_49","Female","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1697","2019",56,"50_64","Male","High",3,"Third 20%","Rural","3_4","No",1,2
"1698","2019",50,"50_64","Female","High",5,"Richest 20%","Urban","5+","Yes",1,1
"1699","2019",45,"30_49","Male","Medium",1,"Poorest 20%","Urban","3_4","Yes",1,1
"1700","2019",33,"30_49","Male","High",5,"Richest 20%","Urban","3_4","No",1,1
"1701","2019",40,"30_49","Female","High",1,"Poorest 20%","Rural","1_2","Yes",1,1
"1702","2019",44,"30_49","Female","Medium",2,"Second 20%","Rural","3_4","Yes",1,1
"1703","2019",26,"15_29","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1704","2019",46,"30_49","Male","Medium",5,"Richest 20%","Urban","1_2","No",1,2
"1705","2019",72,"65_94","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1706","2019",31,"30_49","Female","Low",4,"Fourth 20%","Urban","1_2","No",1,1
"1707","2019",58,"50_64","Female","High",5,"Richest 20%","Rural","3_4","No",1,1
"1708","2019",63,"50_64","Female","High",3,"Third 20%","Rural","1_2","No",1,1
"1709","2019",59,"50_64","Female","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1710","2019",34,"30_49","Female","Medium",2,"Second 20%","Rural","3_4","No",1,1
"1711","2019",40,"30_49","Male","Medium",2,"Second 20%","Urban","3_4","Yes",1,1
"1712","2019",38,"30_49","Male","High",1,"Poorest 20%","Urban","5+","Yes",1,2
"1713","2019",50,"50_64","Male","High",4,"Fourth 20%","Urban","3_4","No",1,1
"1714","2019",66,"65_94","Male","High",5,"Richest 20%","Rural","1_2","No",1,2
"1715","2019",37,"30_49","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1716","2019",17,"15_29","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1717","2019",73,"65_94","Female","Medium",1,"Poorest 20%","Rural","1_2","No",1,2
"1718","2019",50,"50_64","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1719","2019",55,"50_64","Female","High",3,"Third 20%","Urban","3_4","No",1,1
"1720","2019",58,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",0,3
"1721","2019",55,"50_64","Male","High",3,"Third 20%","Rural","3_4","No",1,1
"1722","2019",59,"50_64","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1723","2019",87,"65_94","Female","Low",1,"Poorest 20%","Urban","3_4","Yes",1,2
"1724","2019",33,"30_49","Female","High",2,"Second 20%","Urban","5+","Yes",1,1
"1725","2019",24,"15_29","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1726","2019",61,"50_64","Female","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1727","2019",56,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",1,2
"1728","2019",41,"30_49","Male","High",4,"Fourth 20%","Urban","3_4","Yes",1,1
"1729","2019",67,"65_94","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1730","2019",23,"15_29","Male","Medium",3,"Third 20%","Urban","3_4","No",1,1
"1731","2019",58,"50_64","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1732","2019",88,"65_94","Male","High",3,"Third 20%","Rural","1_2","No",1,1
"1733","2019",83,"65_94","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,2
"1734","2019",68,"65_94","Male","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1735","2019",42,"30_49","Male","Medium",1,"Poorest 20%","Urban","1_2","No",1,1
"1736","2019",71,"65_94","Female","Low",3,"Third 20%","Urban","1_2","No",1,1
"1737","2019",77,"65_94","Female","Low",1,"Poorest 20%","Rural","1_2","No",1,1
"1738","2019",50,"50_64","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1739","2019",57,"50_64","Male","Medium",5,"Richest 20%","Rural","1_2","No",0,98
"1740","2019",56,"50_64","Male","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1741","2019",70,"65_94","Female","Low",3,"Third 20%","Rural","1_2","No",1,1
"1742","2019",31,"30_49","Male","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1743","2019",32,"30_49","Female","High",3,"Third 20%","Urban","1_2","Yes",1,2
"1744","2019",55,"50_64","Female","Medium",3,"Third 20%","Urban","3_4","No",1,1
"1745","2019",58,"50_64","Male","High",2,"Second 20%","Rural","3_4","Yes",1,1
"1746","2019",55,"50_64","Female","High",1,"Poorest 20%","Urban","1_2","No",1,1
"1747","2019",65,"65_94","Female","Medium",3,"Third 20%","Rural","1_2","No",1,2
"1748","2019",35,"30_49","Female","Medium",1,"Poorest 20%","Rural","5+","Yes",1,1
"1749","2019",57,"50_64","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1750","2019",58,"50_64","Male","High",4,"Fourth 20%","Rural","3_4","No",1,1
"1751","2019",61,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",1,2
"1752","2019",44,"30_49","Female","High",3,"Third 20%","Rural","3_4","Yes",1,1
"1753","2019",34,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,2
"1754","2019",62,"50_64","Male","High",1,"Poorest 20%","Rural","1_2","No",1,2
"1755","2019",54,"50_64","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,2
"1756","2019",100,NA,"Male","Medium",1,"Poorest 20%","Rural","3_4","Yes",1,1
"1757","2019",53,"50_64","Female","Medium",5,"Richest 20%","Urban","3_4","Yes",1,1
"1758","2019",69,"65_94","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1759","2019",70,"65_94","Female","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1760","2019",76,"65_94","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1761","2019",65,"65_94","Male","Medium",1,"Poorest 20%","Urban","3_4","No",1,1
"1762","2019",51,"50_64","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1763","2019",38,"30_49","Male","High",1,"Poorest 20%","Urban","3_4","Yes",1,1
"1764","2019",69,"65_94","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1765","2019",29,"15_29","Female","Medium",4,"Fourth 20%","Rural","3_4","No",1,1
"1766","2019",65,"65_94","Male","Low",5,"Richest 20%","Rural","1_2","No",1,1
"1767","2019",53,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",1,2
"1768","2019",32,"30_49","Female","Medium",2,"Second 20%","Urban","3_4","No",1,1
"1769","2019",56,"50_64","Female","High",3,"Third 20%","Urban","3_4","No",1,1
"1770","2019",66,"65_94","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1771","2019",31,"30_49","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1772","2019",50,"50_64","Female","High",4,"Fourth 20%","Rural","3_4","No",1,1
"1773","2019",30,"30_49","Male","High",3,"Third 20%","Urban","3_4","No",1,1
"1774","2019",77,"65_94","Male","Low",4,"Fourth 20%","Urban","3_4","No",1,2
"1775","2019",47,"30_49","Male","Medium",1,"Poorest 20%","Rural","3_4","Yes",1,1
"1776","2019",65,"65_94","Female","High",3,"Third 20%","Rural","1_2","No",0,3
"1777","2019",36,"30_49","Male","Medium",5,"Richest 20%","Rural","1_2","No",1,2
"1778","2019",64,"50_64","Female","High",3,"Third 20%","Rural","1_2","No",1,1
"1779","2019",41,"30_49","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1780","2019",66,"65_94","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1781","2019",28,"15_29","Male","Medium",1,"Poorest 20%","Rural","1_2","No",0,3
"1782","2019",35,"30_49","Male","High",4,"Fourth 20%","Urban","3_4","Yes",0,98
"1783","2019",31,"30_49","Female","Medium",5,"Richest 20%","Rural","1_2","Yes",1,2
"1784","2019",61,"50_64","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1785","2019",45,"30_49","Male","High",3,"Third 20%","Rural","3_4","Yes",1,1
"1786","2019",55,"50_64","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1787","2019",24,"15_29","Female","Medium",3,"Third 20%","Urban","3_4","No",1,1
"1788","2019",60,"50_64","Male","Low",4,"Fourth 20%","Rural","1_2","No",0,3
"1789","2019",18,"15_29","Male","Medium",1,"Poorest 20%","Rural","3_4","No",0,3
"1790","2019",33,"30_49","Male","High",4,"Fourth 20%","Urban","1_2","No",0,3
"1791","2019",63,"50_64","Female","High",3,"Third 20%","Urban","3_4","No",1,1
"1792","2019",72,"65_94","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1793","2019",53,"50_64","Male","High",5,"Richest 20%","Urban","3_4","No",1,1
"1794","2019",50,"50_64","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1795","2019",72,"65_94","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1796","2019",76,"65_94","Female","Medium",3,"Third 20%","Urban","1_2","No",1,2
"1797","2019",41,"30_49","Female","High",5,"Richest 20%","Rural","3_4","No",1,2
"1798","2019",31,"30_49","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1799","2019",73,"65_94","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1800","2019",32,"30_49","Male","Low",1,"Poorest 20%","Urban","3_4","Yes",1,1
"1801","2019",24,"15_29","Female","Medium",4,"Fourth 20%","Urban","1_2","No",0,3
"1802","2019",68,"65_94","Male","Medium",2,"Second 20%","Urban","1_2","No",1,1
"1803","2019",70,"65_94","Male","Medium",3,"Third 20%","Urban","1_2","No",1,1
"1804","2019",37,"30_49","Female","High",3,"Third 20%","Urban","3_4","Yes",1,1
"1805","2019",70,"65_94","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,2
"1806","2019",80,"65_94","Male","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1807","2019",30,"30_49","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1808","2019",49,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1809","2019",31,"30_49","Male","Medium",2,"Second 20%","Rural","3_4","Yes",1,1
"1810","2019",39,"30_49","Male","Medium",2,"Second 20%","Urban","5+","No",0,98
"1811","2019",68,"65_94","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1812","2019",63,"50_64","Female","High",3,"Third 20%","Rural","1_2","No",1,1
"1813","2019",17,"15_29","Male","Medium",1,"Poorest 20%","Rural","5+","Yes",1,1
"1814","2019",75,"65_94","Female","Medium",1,"Poorest 20%","Urban","1_2","No",1,1
"1815","2019",76,"65_94","Female","Medium",1,"Poorest 20%","Rural","3_4","Yes",1,1
"1816","2019",71,"65_94","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1817","2019",44,"30_49","Female","High",3,"Third 20%","Rural","3_4","Yes",1,1
"1818","2019",39,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1819","2019",70,"65_94","Male","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1820","2019",31,"30_49","Female","High",1,"Poorest 20%","Rural","3_4","Yes",1,1
"1821","2019",58,"50_64","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1822","2019",19,"15_29","Female","High",1,"Poorest 20%","Rural","5+","No",1,1
"1823","2019",64,"50_64","Male","High",4,"Fourth 20%","Rural","1_2","No",1,2
"1824","2019",50,"50_64","Female","High",4,"Fourth 20%","Urban","1_2","No",1,1
"1825","2019",73,"65_94","Female","High",4,"Fourth 20%","Rural","1_2","No",0,3
"1826","2019",41,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,2
"1827","2019",55,"50_64","Male","Medium",3,"Third 20%","Rural","3_4","No",1,1
"1828","2019",53,"50_64","Female","High",1,"Poorest 20%","Rural","3_4","No",0,98
"1829","2019",30,"30_49","Male","Medium",1,"Poorest 20%","Urban","3_4","Yes",0,3
"1830","2019",17,"15_29","Female","Medium",2,"Second 20%","Rural","5+","Yes",1,1
"1831","2019",41,"30_49","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1832","2019",72,"65_94","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1833","2019",48,"30_49","Female","High",4,"Fourth 20%","Rural","1_2","No",0,3
"1834","2019",33,"30_49","Male","High",1,"Poorest 20%","Urban","3_4","Yes",0,3
"1835","2019",35,"30_49","Male","High",1,"Poorest 20%","Rural","3_4","Yes",1,2
"1836","2019",72,"65_94","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1837","2019",89,"65_94","Female","High",2,"Second 20%","Rural","5+","No",1,1
"1838","2019",37,"30_49","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1839","2019",71,"65_94","Male",NA,5,"Richest 20%","Rural","1_2","No",1,1
"1840","2019",60,"50_64","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1841","2019",36,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1842","2019",54,"50_64","Male","High",3,"Third 20%","Rural","3_4","Yes",1,1
"1843","2019",70,"65_94","Male","Medium",2,"Second 20%","Urban","3_4","Yes",0,3
"1844","2019",40,"30_49","Male","Medium",1,"Poorest 20%","Rural","5+","Yes",1,1
"1845","2019",31,"30_49","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1846","2019",30,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1847","2019",80,"65_94","Female","Low",2,"Second 20%","Rural","1_2","No",1,1
"1848","2019",74,"65_94","Female","Low",2,"Second 20%","Rural","1_2","No",1,2
"1849","2019",27,"15_29","Male","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1850","2019",69,"65_94","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1851","2019",35,"30_49","Male","Medium",5,"Richest 20%","Rural","1_2","No",1,2
"1852","2019",57,"50_64","Female","High",2,"Second 20%","Urban","3_4","No",1,1
"1853","2019",62,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",1,2
"1854","2019",74,"65_94","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1855","2019",22,"15_29","Male","Medium",4,"Fourth 20%","Rural","3_4","Yes",1,1
"1856","2019",29,"15_29","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1857","2019",32,"30_49","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,2
"1858","2019",31,"30_49","Male","High",3,"Third 20%","Rural","3_4","Yes",0,3
"1859","2019",47,"30_49","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1860","2019",66,"65_94","Female","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1861","2019",54,"50_64","Male","High",2,"Second 20%","Rural","1_2","No",1,1
"1862","2019",73,"65_94","Female","Low",3,"Third 20%","Rural","1_2","No",1,1
"1863","2019",20,"15_29","Male","Low",3,"Third 20%","Urban","3_4","No",1,2
"1864","2019",66,"65_94","Male","High",5,"Richest 20%","Rural","1_2","No",1,2
"1865","2019",38,"30_49","Male","High",4,"Fourth 20%","Rural","3_4","Yes",1,1
"1866","2019",49,"30_49","Female","High",1,"Poorest 20%","Rural","3_4","Yes",1,1
"1867","2019",78,"65_94","Male","Medium",2,"Second 20%","Rural","1_2","No",0,3
"1868","2019",51,"50_64","Male","High",1,"Poorest 20%","Rural","5+","Yes",0,3
"1869","2019",76,"65_94","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1870","2019",44,"30_49","Male","High",4,"Fourth 20%","Rural","1_2","No",1,2
